season,week,celebrity,vote_share_mean,vote_share_median,vote_share_std,vote_share_q05,vote_share_q95
1,4,Kelly Monaco,0.2736720455170545,0.25057330495352825,0.15240551124979987,0.06497794462032193,0.5824542120882185
1,4,John O'Hurley,0.26734448076235934,0.24885278580883258,0.14795461196729157,0.05701065955268585,0.5666807457416859
1,4,Joey McIntyre,0.24043212296197494,0.23846797041315912,0.12873177577293704,0.04715528856009247,0.47484913741718704
1,4,Rachel Hunter,0.2185513507585595,0.22398054406052792,0.12166535733366124,0.03406011144351541,0.4212769090552281
1,4,Evander Holyfield,2.738151626118231e-14,2.1739189955845743e-14,9.162442620589052e-14,3.3003756477789087e-15,5.698579643514643e-14
1,4,Trista Sutter,2.4229278195709122e-14,2.0658294764267733e-14,4.2655567743176223e-14,3.0076326536555647e-15,5.137576721942269e-14
1,5,Kelly Monaco,0.34957005728568386,0.3327684456444612,0.17194052870597962,0.08353877005455031,0.7007277788546264
1,5,John O'Hurley,0.3410147780830055,0.33136633165606355,0.167026604960346,0.07745973294992307,0.6683513191658743
1,5,Joey McIntyre,0.3094151646312062,0.31568968203368314,0.15172858993072463,0.06262604762112285,0.5763260962469714
1,5,Evander Holyfield,3.786590877056943e-14,2.8834874044787125e-14,1.7003003669308e-13,4.018880796823683e-15,7.72054852443089e-14
1,5,Rachel Hunter,3.3835456951506336e-14,2.7008671945584932e-14,1.7313272907804447e-13,3.2996017312035484e-15,6.811807932699017e-14
1,5,Trista Sutter,3.271730372899024e-14,2.7118151719899376e-14,7.041898271983772e-14,3.7677537473588154e-15,7.113153458184675e-14
1,6,Kelly Monaco,0.5048083843500146,0.5009266483327659,0.1981146852770009,0.14483497140154233,0.8691387731734477
1,6,John O'Hurley,0.4951916156497413,0.49907335166704764,0.19811468527702425,0.13086122682648632,0.8551650285980168
1,6,Evander Holyfield,6.925386717422333e-14,4.307885824369381e-14,5.333329887778406e-13,5.279511602507404e-15,1.264398531374504e-13
1,6,Joey McIntyre,6.69066087475473e-14,4.3169085107787494e-14,3.907729417301979e-13,6.251837410423678e-15,1.2729235393898313e-13
1,6,Rachel Hunter,5.5683363491855673e-14,4.0459810749251677e-14,3.2496328251571537e-13,4.676496836946882e-15,1.1854383365287166e-13
1,6,Trista Sutter,5.227721737549765e-14,4.048920699197442e-14,1.1003050617231573e-13,5.217858110152021e-15,1.1630073304381546e-13
1,7,Kelly Monaco,0.18973660898521455,0.16687385331998023,0.1235174623986392,0.03950404632952289,0.44439618843526413
1,7,John O'Hurley,0.18490844084644179,0.16608346156528236,0.12013961020735356,0.035445398143788186,0.4174735992474466
1,7,Joey McIntyre,0.16399069434941457,0.15842698738679512,0.0975368255062978,0.032281009375675476,0.337623835014864
1,7,Evander Holyfield,0.16126765560156994,0.15768256149476623,0.09757067108238153,0.027748538776263317,0.3227985181691838
1,7,Trista Sutter,0.15155520608730624,0.14995761721720535,0.09079185799648164,0.026319338887903474,0.30036890232443325
1,7,Rachel Hunter,0.14854139413005293,0.14850968609202786,0.09042084008001369,0.02405489980557719,0.2920845676465928
1,8,Kelly Monaco,0.18973660898521455,0.16687385331998023,0.1235174623986392,0.03950404632952289,0.44439618843526413
1,8,John O'Hurley,0.18490844084644179,0.16608346156528236,0.12013961020735356,0.035445398143788186,0.4174735992474466
1,8,Joey McIntyre,0.16399069434941457,0.15842698738679512,0.0975368255062978,0.032281009375675476,0.337623835014864
1,8,Evander Holyfield,0.16126765560156994,0.15768256149476623,0.09757067108238153,0.027748538776263317,0.3227985181691838
1,8,Trista Sutter,0.15155520608730624,0.14995761721720535,0.09079185799648164,0.026319338887903474,0.30036890232443325
1,8,Rachel Hunter,0.14854139413005293,0.14850968609202786,0.09042084008001369,0.02405489980557719,0.2920845676465928
1,9,Kelly Monaco,0.18973660898521455,0.16687385331998023,0.1235174623986392,0.03950404632952289,0.44439618843526413
1,9,John O'Hurley,0.18490844084644179,0.16608346156528236,0.12013961020735356,0.035445398143788186,0.4174735992474466
1,9,Joey McIntyre,0.16399069434941457,0.15842698738679512,0.0975368255062978,0.032281009375675476,0.337623835014864
1,9,Evander Holyfield,0.16126765560156994,0.15768256149476623,0.09757067108238153,0.027748538776263317,0.3227985181691838
1,9,Trista Sutter,0.15155520608730624,0.14995761721720535,0.09079185799648164,0.026319338887903474,0.30036890232443325
1,9,Rachel Hunter,0.14854139413005293,0.14850968609202786,0.09042084008001369,0.02405489980557719,0.2920845676465928
1,10,Kelly Monaco,0.18973660898521455,0.16687385331998023,0.1235174623986392,0.03950404632952289,0.44439618843526413
1,10,John O'Hurley,0.18490844084644179,0.16608346156528236,0.12013961020735356,0.035445398143788186,0.4174735992474466
1,10,Joey McIntyre,0.16399069434941457,0.15842698738679512,0.0975368255062978,0.032281009375675476,0.337623835014864
1,10,Evander Holyfield,0.16126765560156994,0.15768256149476623,0.09757067108238153,0.027748538776263317,0.3227985181691838
1,10,Trista Sutter,0.15155520608730624,0.14995761721720535,0.09079185799648164,0.026319338887903474,0.30036890232443325
1,10,Rachel Hunter,0.14854139413005293,0.14850968609202786,0.09042084008001369,0.02405489980557719,0.2920845676465928
1,11,Kelly Monaco,0.18973660898521455,0.16687385331998023,0.1235174623986392,0.03950404632952289,0.44439618843526413
1,11,John O'Hurley,0.18490844084644179,0.16608346156528236,0.12013961020735356,0.035445398143788186,0.4174735992474466
1,11,Joey McIntyre,0.16399069434941457,0.15842698738679512,0.0975368255062978,0.032281009375675476,0.337623835014864
1,11,Evander Holyfield,0.16126765560156994,0.15768256149476623,0.09757067108238153,0.027748538776263317,0.3227985181691838
1,11,Trista Sutter,0.15155520608730624,0.14995761721720535,0.09079185799648164,0.026319338887903474,0.30036890232443325
1,11,Rachel Hunter,0.14854139413005293,0.14850968609202786,0.09042084008001369,0.02405489980557719,0.2920845676465928
